"Data"	"Sessio"	"Realitzat"	"Hora"	"Durada"	"Altitud"	"Pressio"	"Rellancaments"	"Fallida"	"Sondes"
2016-10-18	"mati"	"Si"	"12:44:06"	103	29855	11.7	0	"Correcte"	1
2016-10-18	"nit"	"Si"	"00:26:52"	86	21917	40.6	0	"Correcte"	1
2016-10-19	"mati"	"Si"	"12:23:48"	83	24335	27.4	0	"Correcte"	1
2016-10-19	"nit"	"Si"	"00:44:07"	103	28624	14	0	"Correcte"	1
2016-10-20	"mati"	"Si"	"12:12:39"	71	20152	53.4	0	"Correcte"	1
2016-10-20	"nit"	"Si"	"00:20:46"	80	23682	30.3	0	"Correcte"	1
2016-10-21	"mati"	"Si"	"12:45:07"	104	28935	13.3	0	"Correcte"	1
2016-10-21	"nit"	"Si"	"00:44:07"	103	30199	11	0	"Correcte"	1
2016-10-22	"mati"	"Si"	"12:22:50"	82	24298	27.6	0	"Correcte"	1
2016-10-22	"nit"	"Si"	"00:35:59"	95	27502	16.7	0	"Correcte"	1
2016-10-23	"mati"	"Si"	"13:37:29"	115	31334	NA	1	"B7"	2
2016-10-23	"nit"	"Si"	"00:45:06"	104	29700	11.8	0	"Correcte"	1
2016-10-24	"mati"	"Si"	"12:46:09"	105	30083	11	0	"Correcte"	1
2016-10-24	"nit"	"Si"	"00:39:02"	98	28180	14.8	0	"Correcte"	1
2016-10-25	"mati"	"Si"	"12:57:19"	116	19071	64.6	0	"Correcte"	1
2016-10-25	"nit"	"Si"	"00:31:56"	91	25565	22.4	0	"Correcte"	1
2016-10-26	"mati"	"Si"	"12:57:17"	116	31755	NA	0	"Correcte"	1
2016-10-26	"nit"	"Si"	"00:51:10"	110	31455	NA	0	"Correcte"	1
2016-10-27	"mati"	"Si"	"12:44:05"	103	30447	10.3	0	"Correcte"	1
2016-10-27	"nit"	"Si"	"00:47:08"	106	31137	NA	0	"Correcte"	1
2016-10-28	"mati"	"Si"	"12:35:02"	94	29095	12.8	0	"Correcte"	1
2016-10-28	"nit"	"Si"	"00:55:16"	114	30953	NA	0	"Correcte"	1
2016-10-29	"mati"	"Si"	"12:46:07"	105	30170	10.8	0	"Correcte"	1
2016-10-29	"nit"	"Si"	"00:44:05"	103	30394	10.4	0	"Correcte"	1
2016-10-30	"mati"	"Si"	"12:42:05"	101	29270	12.4	0	"Correcte"	1
2016-10-30	"nit"	"Si"	"00:38:02"	97	28167	14.7	0	"Correcte"	1
2016-10-31	"mati"	"Si"	"12:41:06"	100	30003	11.1	0	"Correcte"	1
2016-10-31	"nit"	"Si"	"00:51:15"	110	31032	NA	0	"Correcte"	1
2016-11-01	"mati"	"Si"	"12:43:03"	102	30140	10.8	0	"Correcte"	1
2016-11-01	"nit"	"Si"	"00:46:07"	105	29223	12.5	0	"Correcte"	1
2016-11-02	"mati"	"Si"	"13:16:52"	100	29225	12.5	1	"B2"	2
2016-11-02	"nit"	"Si"	"00:42:05"	101	29508	11.9	0	"Correcte"	1
2016-11-03	"mati"	"Si"	"13:17:34"	136	31396	NA	0	"Correcte"	1
2016-11-03	"nit"	"Si"	"00:32:57"	92	28226	14.6	0	"Correcte"	1
2016-11-04	"mati"	"Si"	"12:47:24"	106	30451	10.4	0	"Correcte"	1
2016-11-04	"nit"	"Si"	"01:37:26"	103	28932	13.1	1	"B7"	2
2016-11-05	"mati"	"Si"	"12:21:50"	81	23542	30.7	0	"Correcte"	1
2016-11-05	"nit"	"Si"	"00:38:01"	97	22106	38.6	0	"Correcte"	1
2016-11-06	"mati"	"Si"	"12:42:03"	101	28775	13.4	0	"Correcte"	1
2016-11-06	"nit"	"Si"	"00:31:54"	91	25098	23.8	0	"Correcte"	1
2016-11-07	"mati"	"Si"	"12:25:50"	85	24672	25.4	0	"Correcte"	1
2016-11-07	"nit"	"Si"	"00:48:10"	107	30510	10	0	"Correcte"	1
2016-11-08	"mati"	"Si"	"12:48:12"	107	28988	12.8	0	"Correcte"	1
2016-11-08	"nit"	"Si"	"00:36:59"	96	27238	16.9	0	"Correcte"	1
2016-11-09	"mati"	"Si"	"11:53:57"	52	14885	123.6	0	"Correcte"	1
2016-11-09	"nit"	"Si"	"00:44:07"	103	27609	15.9	0	"Correcte"	1
2016-11-10	"mati"	"Si"	"12:53:17"	112	30674	NA	0	"Correcte"	1
2016-11-10	"nit"	"Si"	"00:43:08"	102	30588	10	0	"Correcte"	1
2016-11-11	"mati"	"Si"	"12:54:15"	113	29158	12.5	0	"Correcte"	1
2016-11-11	"nit"	"Si"	"00:05:35"	64	17918	75.5	0	"Correcte"	1
2016-11-12	"mati"	"Si"	"12:41:01"	100	29166	12.6	0	"Correcte"	1
2016-11-12	"nit"	"Si"	"00:22:49"	82	23440	30.9	0	"Correcte"	1
2016-11-13	"mati"	"Si"	"12:40:02"	99	27231	16.8	0	"Correcte"	1
2016-11-13	"nit"	"Si"	"00:39:04"	98	28761	13.2	0	"Correcte"	1
2016-11-14	"mati"	"Si"	"12:39:04"	98	28243	14.3	0	"Correcte"	1
2016-11-14	"nit"	"Si"	"00:39:02"	98	29423	11.8	1	"B8"	1
2016-11-15	"mati"	"Si"	"12:43:05"	102	29831	11	0	"Correcte"	1
2016-11-15	"nit"	"Si"	"00:53:15"	112	29424	11.7	0	"Correcte"	1
2016-11-16	"mati"	"Si"	"12:31:58"	91	28805	12.9	0	"Correcte"	1
2016-11-16	"nit"	"Si"	"00:59:19"	118	31230	NA	0	"Correcte"	1
2016-11-17	"mati"	"Si"	"12:40:02"	99	29066	12.3	0	"Correcte"	1
2016-11-17	"nit"	"Si"	"00:41:02"	100	29123	12.3	0	"Correcte"	1
2016-11-18	"mati"	"Si"	"12:23:48"	83	25335	22.2	0	"Correcte"	1
2016-11-18	"nit"	"Si"	"23:57:26"	56	16997	86.2	0	"Correcte"	1
2016-11-19	"mati"	"Si"	"12:43:05"	102	30379	10.5	0	"Correcte"	1
2016-11-19	"nit"	"Si"	"23:55:28"	54	16454	94.1	0	"Correcte"	1
2016-11-20	"mati"	"Si"	"12:54:13"	113	30566	10.3	0	"Correcte"	1
2016-11-20	"nit"	"Si"	"00:23:48"	83	23619	29.5	0	"Correcte"	1
2016-11-21	"mati"	"Si"	"12:09:35"	68	20207	51	0	"Correcte"	1
2016-11-21	"nit"	"Si"	"00:34:59"	94	21778	39.9	0	"Correcte"	1
2016-11-22	"mati"	"Si"	"12:51:11"	110	30253	10.7	0	"Correcte"	1
2016-11-22	"nit"	"Si"	"00:19:46"	79	22245	37	0	"Correcte"	1
2016-11-23	"mati"	"Si"	"12:40:21"	99	29558	11.7	0	"Correcte"	1
2016-11-23	"nit"	"Si"	"00:19:45"	79	20083	52.4	0	"Correcte"	1
2016-11-24	"mati"	"Si"	"12:18:47"	78	24133	27.2	0	"Correcte"	1
2016-11-24	"nit"	"Si"	"01:19:45"	99	28391	13.7	1	"B1"	2
2016-11-25	"mati"	"Si"	"12:47:09"	106	30906	NA	0	"Correcte"	1
2016-11-25	"nit"	"Si"	"00:37:00"	96	28118	14.2	0	"Correcte"	1
2016-11-26	"mati"	"Si"	"12:43:06"	102	29482	11.4	0	"Correcte"	1
2016-11-26	"nit"	"Si"	"00:35:57"	95	28806	12.7	0	"Correcte"	1
2016-11-27	"mati"	"Si"	"12:44:09"	103	29807	10.9	0	"Correcte"	1
2016-11-27	"nit"	"Si"	"00:18:46"	78	22972	32.4	0	"Correcte"	1
2016-11-28	"mati"	"Si"	"12:42:06"	101	29944	10.8	0	"Correcte"	1
2016-11-28	"nit"	"Si"	"00:40:03"	99	29429	11.8	0	"Correcte"	1
2016-11-29	"mati"	"Si"	"12:43:05"	102	29633	11.5	0	"Correcte"	1
2016-11-29	"nit"	"Si"	"00:34:59"	94	27928	15.1	0	"Correcte"	1
2016-11-30	"mati"	"Si"	"12:44:28"	103	30296	10.6	0	"Correcte"	1
2016-11-30	"nit"	"Si"	"00:46:07"	105	26432	19	0	"Correcte"	1
2016-12-01	"mati"	"Si"	"12:49:15"	108	27145	17	0	"Correcte"	1
2016-12-01	"nit"	"Si"	"00:34:59"	94	29067	12.6	0	"Correcte"	1
2016-12-02	"mati"	"Si"	"12:38:01"	97	28936	12.8	1	"B2"	1
2016-12-02	"nit"	"Si"	"00:31:59"	91	28315	13.9	0	"Correcte"	1
2016-12-03	"mati"	"Si"	"12:35:59"	95	27340	16.3	0	"Correcte"	1
2016-12-03	"nit"	"Si"	"00:04:36"	63	18942	63.1	0	"Correcte"	1
2016-12-04	"mati"	"Si"	"13:09:31"	128	31467	NA	0	"Correcte"	1
2016-12-04	"nit"	"Si"	"00:51:27"	110	29285	12	0	"Correcte"	1
2016-12-05	"mati"	"Si"	"12:57:16"	116	30651	NA	0	"Correcte"	1
2016-12-05	"nit"	"Si"	"00:42:07"	101	28502	13.3	0	"Correcte"	1
2016-12-06	"mati"	"Si"	"13:22:38"	141	31305	NA	0	"Correcte"	1
2016-12-06	"nit"	"Si"	"00:17:45"	77	22014	38.5	0	"Correcte"	1
2016-12-07	"mati"	"Si"	"12:48:08"	107	31148	NA	0	"Correcte"	1
2016-12-07	"nit"	"Si"	"00:49:12"	108	28968	12.3	0	"Correcte"	1
2016-12-08	"mati"	"Si"	"12:39:02"	98	28197	13.9	0	"Correcte"	1
2016-12-08	"nit"	"Si"	"00:28:08"	87	26005	19.9	0	"Correcte"	1
2016-12-09	"mati"	"Si"	"12:17:42"	76	23055	32.4	0	"Correcte"	1
2016-12-09	"nit"	"Si"	"00:44:07"	103	28281	13.8	0	"Correcte"	1
2016-12-10	"mati"	"Si"	"12:43:04"	102	31045	NA	0	"Correcte"	1
2016-12-10	"nit"	"Si"	"00:39:05"	98	28863	12.6	0	"Correcte"	1
2016-12-11	"mati"	"Si"	"12:33:56"	93	28158	14.1	0	"Correcte"	1
2016-12-11	"nit"	"Si"	"01:59:12"	122	30429	NA	1	"B1"	2
2016-12-12	"mati"	"Si"	"12:49:09"	108	29381	11.8	0	"Correcte"	1
2016-12-12	"nit"	"Si"	"00:59:21"	118	28408	13.8	0	"Correcte"	1
2016-12-13	"mati"	"Si"	"13:00:20"	119	30547	10	0	"Correcte"	1
2016-12-13	"nit"	"Si"	"00:44:06"	103	30359	10.4	0	"Correcte"	1
2016-12-14	"mati"	"Si"	"12:57:15"	116	31608	NA	0	"Correcte"	1
2016-12-14	"nit"	"Si"	"00:52:16"	111	30025	11.2	0	"Correcte"	1
2016-12-15	"mati"	"Si"	"12:42:07"	101	28873	13.4	0	"Correcte"	1
2016-12-15	"nit"	"Si"	"00:46:09"	105	29532	12.2	0	"Correcte"	1
2016-12-16	"mati"	"Si"	"12:40:01"	99	30959	10	0	"Correcte"	1
2016-12-16	"nit"	"Si"	"00:41:19"	100	29756	11.9	0	"Correcte"	1
2016-12-17	"mati"	"Si"	"12:35:00"	94	27339	17.1	0	"Correcte"	1
2016-12-17	"nit"	"Si"	"00:44:09"	103	30314	10.8	1	"B7"	1
2016-12-18	"mati"	"Si"	"12:41:06"	100	29587	12.1	0	"Correcte"	1
2016-12-18	"nit"	"Si"	"00:58:19"	117	31463	NA	0	"Correcte"	1
2016-12-19	"mati"	"Si"	"12:10:41"	69	20316	51	0	"Correcte"	1
2016-12-19	"nit"	"Si"	"00:24:08"	83	24259	27.2	0	"Correcte"	1
2016-12-20	"mati"	"Si"	"12:57:20"	116	31268	NA	0	"Correcte"	1
2016-12-20	"nit"	"Si"	"00:41:21"	100	25838	21.1	0	"Correcte"	1
2016-12-21	"mati"	"Si"	"12:47:09"	106	26047	20.5	0	"Correcte"	1
2016-12-21	"nit"	"Si"	"00:47:09"	106	27589	16.3	0	"Correcte"	1
2016-12-22	"mati"	"Si"	"12:44:05"	103	30266	11.1	0	"Correcte"	1
2016-12-22	"nit"	"Si"	"00:55:17"	114	29466	12.5	0	"Correcte"	1
2016-12-23	"mati"	"Si"	"12:24:50"	84	24445	26.5	0	"Correcte"	1
2016-12-23	"nit"	"Si"	"00:45:11"	104	28312	14.8	0	"Correcte"	1
2016-12-24	"mati"	"Si"	"12:43:06"	102	30304	11	0	"Correcte"	1
2016-12-24	"nit"	"Si"	"00:50:11"	109	29375	12.5	0	"Correcte"	1
2016-12-25	"mati"	"Si"	"12:51:59"	107	31220	NA	1	"B1"	1
2016-12-25	"nit"	"Si"	"00:01:31"	60	17529	81	0	"Correcte"	1
2016-12-26	"mati"	"Si"	"12:38:59"	98	29508	12.1	0	"Correcte"	1
2016-12-26	"nit"	"Si"	"00:44:07"	103	30115	11.1	0	"Correcte"	1
2016-12-27	"mati"	"Si"	"12:37:01"	96	28008	15.4	0	"Correcte"	1
2016-12-27	"nit"	"Si"	"00:04:34"	63	18776	66	1	"B7"	1
2016-12-28	"mati"	"No"	NA	NA	NA	NA	2	"B11 B12 B12"	3
2016-12-28	"nit"	"Si"	"00:50:10"	109	31284	NA	0	"Correcte"	1
2016-12-29	"mati"	"Si"	"12:51:13"	110	30595	10.2	0	"Correcte"	1
2016-12-29	"nit"	"Si"	"01:03:23"	122	30112	10.9	0	"Correcte"	1
2016-12-30	"mati"	"Si"	"12:35:59"	95	26132	20.1	0	"Correcte"	1
2016-12-30	"nit"	"Si"	"01:15:31"	134	31644	NA	0	"Correcte"	1
2016-12-31	"mati"	"Si"	"12:47:07"	106	29288	12.2	0	"Correcte"	1
2016-12-31	"nit"	"Si"	"00:50:11"	109	28573	13.4	1	"B7"	1
2017-01-01	"mati"	"Si"	"13:00:22"	119	30314	10.1	0	"Correcte"	1
2017-01-01	"nit"	"Si"	"00:06:39"	65	19476	57.8	0	"Correcte"	1
2017-01-02	"mati"	"Si"	"12:57:49"	97	23700	28.8	0	"Correcte"	1
2017-01-02	"nit"	"Si"	"00:34:57"	94	21196	43.6	0	"Correcte"	1
2017-01-03	"mati"	"Si"	"12:49:10"	108	29908	10.6	0	"Correcte"	1
2017-01-03	"nit"	"Si"	"01:02:20"	121	28095	14.3	0	"Correcte"	1
2017-01-04	"mati"	"Si"	"12:48:10"	107	30372	10	0	"Correcte"	1
2017-01-04	"nit"	"Si"	"01:02:24"	121	31875	NA	0	"Correcte"	1
2017-01-05	"mati"	"Si"	"12:39:03"	98	27303	16.5	0	"Correcte"	1
2017-01-05	"nit"	"Si"	"00:50:12"	109	29193	12.3	0	"Correcte"	1
2017-01-06	"mati"	"Si"	"13:15:34"	134	30331	10.3	0	"Correcte"	1
2017-01-06	"nit"	"Si"	"01:16:33"	135	31218	NA	0	"Correcte"	1
2017-01-07	"mati"	"Si"	"13:15:35"	134	31336	NA	0	"Correcte"	1
2017-01-07	"nit"	"Si"	"00:38:04"	97	25062	23.6	0	"Correcte"	1
2017-01-08	"mati"	"Si"	"13:08:25"	127	30847	NA	0	"Correcte"	1
2017-01-08	"nit"	"Si"	"01:08:26"	127	30845	NA	0	"Correcte"	1
2017-01-09	"mati"	"Si"	"13:02:22"	121	30965	NA	0	"Correcte"	1
2017-01-09	"nit"	"Si"	"00:41:03"	100	24773	24.5	0	"Correcte"	1
2017-01-10	"mati"	"Si"	"12:33:58"	93	23335	31	0	"Correcte"	1
2017-01-10	"nit"	"Si"	"00:17:44"	76	21365	42.9	0	"Correcte"	1
2017-01-11	"mati"	"Si"	"12:27:53"	87	23964	28.3	0	"Correcte"	1
2017-01-11	"nit"	"Si"	"00:54:15"	113	27220	17	0	"Correcte"	1
2017-01-12	"mati"	"Si"	"12:58:17"	117	31381	NA	0	"Correcte"	1
2017-01-12	"nit"	"Si"	"00:59:17"	118	29785	11.6	0	"Correcte"	1
2017-01-13	"mati"	"Si"	"12:44:25"	103	30619	10.3	0	"Correcte"	1
2017-01-13	"nit"	"Si"	"00:53:12"	112	31491	NA	0	"Correcte"	1
2017-01-14	"mati"	"Si"	"12:57:19"	116	30127	11.6	0	"Correcte"	1
2017-01-14	"nit"	"Si"	"00:48:07"	107	27304	17.7	0	"Correcte"	1
2017-01-15	"mati"	"Si"	"13:31:54"	116	30360	11.3	1	"B1"	2
2017-01-15	"nit"	"Si"	"00:58:18"	117	28354	15.3	0	"Correcte"	1
2017-01-16	"mati"	"Si"	"12:53:12"	112	29551	12.8	0	"Correcte"	1
2017-01-16	"nit"	"Si"	"00:22:51"	82	24533	27.1	0	"Correcte"	1
2017-01-17	"mati"	"Si"	"12:50:10"	109	30162	11.7	0	"Correcte"	1
2017-01-17	"nit"	"Si"	"00:43:05"	102	28231	15.5	0	"Correcte"	1
2017-01-18	"mati"	"Si"	"12:49:11"	108	30728	10.9	0	"Correcte"	1
2017-01-18	"nit"	"Si"	"01:47:56"	122	31646	NA	1	"B2"	2
2017-01-19	"mati"	"Si"	"12:18:46"	78	21508	42.8	0	"Correcte"	1
2017-01-19	"nit"	"Si"	"00:44:09"	103	28865	13.9	0	"Correcte"	1
2017-01-20	"mati"	"Si"	"12:18:50"	78	19446	58.7	0	"Correcte"	1
2017-01-20	"nit"	"Si"	"00:36:02"	95	25922	21.3	0	"Correcte"	1
2017-01-21	"mati"	"Si"	"12:17:43"	77	18949	63.3	0	"Correcte"	1
2017-01-21	"nit"	"Si"	"00:25:53"	85	20068	52.8	0	"Correcte"	1
2017-01-22	"mati"	"Si"	"12:46:09"	105	30640	10	0	"Correcte"	1
2017-01-22	"nit"	"Si"	"00:49:13"	108	28840	13	0	"Correcte"	1
2017-01-23	"mati"	"Si"	"12:20:49"	80	21849	39.3	0	"Correcte"	1
2017-01-23	"nit"	"Si"	"00:41:03"	100	26993	17.1	0	"Correcte"	1
2017-01-24	"mati"	"Si"	"12:46:23"	105	30601	NA	0	"Correcte"	1
2017-01-24	"nit"	"Si"	"00:33:58"	93	25127	22.6	0	"Correcte"	1
2017-01-25	"mati"	"Si"	"12:22:48"	82	22046	37.1	0	"Correcte"	1
2017-01-25	"nit"	"Si"	"00:48:13"	107	28420	12.9	0	"Correcte"	1
2017-01-26	"mati"	"Si"	"13:01:23"	120	30493	NA	0	"Correcte"	1
2017-01-26	"nit"	"Si"	"00:33:56"	93	23818	27.7	0	"Correcte"	1
2017-01-27	"mati"	"Si"	"12:20:48"	80	22280	36.1	0	"Correcte"	1
2017-01-27	"nit"	"No"	NA	NA	NA	NA	1	"B7 B6"	2
2017-01-28	"mati"	"Si"	"12:51:13"	110	29515	11.4	0	"Correcte"	1
2017-01-28	"nit"	"Si"	"00:40:05"	99	27519	15.6	0	"Correcte"	1
2017-01-29	"mati"	"Si"	"13:05:26"	124	30958	NA	0	"Correcte"	1
2017-01-29	"nit"	"Si"	"01:09:30"	128	29407	11.5	0	"Correcte"	1
2017-01-30	"mati"	"Si"	"13:04:22"	123	31356	NA	0	"Correcte"	1
2017-01-30	"nit"	"Si"	"00:58:17"	117	29168	12.1	0	"Correcte"	1
2017-01-31	"mati"	"Si"	"12:53:15"	112	30586	NA	0	"Correcte"	1
2017-01-31	"nit"	"Si"	"00:39:02"	98	27418	15.9	0	"Correcte"	1
2017-02-01	"mati"	"Si"	"12:45:06"	104	29054	12.4	0	"Correcte"	1
2017-02-01	"nit"	"Si"	"01:35:41"	105	28985	12.5	1	"B9"	2
2017-02-02	"mati"	"Si"	"12:27:52"	87	23001	32.5	0	"Correcte"	1
2017-02-02	"nit"	"Si"	"00:55:16"	114	30009	10.7	0	"Correcte"	1
2017-02-03	"mati"	"Si"	"12:51:11"	110	31018	NA	0	"Correcte"	1
2017-02-03	"nit"	"Si"	"00:49:10"	108	28110	14.3	0	"Correcte"	1
2017-02-04	"mati"	"Si"	"12:47:09"	106	30802	NA	0	"Correcte"	1
2017-02-04	"nit"	"Si"	"00:09:35"	68	18802	64.1	0	"Correcte"	1
2017-02-05	"mati"	"Si"	"13:04:24"	123	31152	NA	0	"Correcte"	1
2017-02-05	"nit"	"Si"	"00:49:19"	108	30708	NA	0	"Correcte"	1
2017-02-06	"mati"	"Si"	"12:23:48"	83	24476	25.9	0	"Correcte"	1
2017-02-06	"nit"	"Si"	"00:39:02"	98	24307	26.6	0	"Correcte"	1
2017-02-07	"mati"	"Si"	"12:02:34"	61	17805	76.5	0	"Correcte"	1
2017-02-07	"nit"	"Si"	"00:57:19"	116	29950	10.9	0	"Correcte"	1
2017-02-08	"mati"	"No"	NA	NA	NA	NA	1	"B8 B7"	2
2017-02-08	"nit"	"No"	NA	NA	NA	NA	1	"B9 B10"	2
2017-02-09	"mati"	"No"	NA	NA	NA	NA	1	"B1 B12"	2
2017-02-09	"nit"	"Si"	"00:57:17"	116	28621	13.5	0	"Correcte"	1
2017-02-10	"mati"	"Si"	"13:16:32"	135	32285	NA	0	"Correcte"	1
2017-02-10	"nit"	"Si"	"00:57:16"	116	29997	11	0	"Correcte"	1
2017-02-11	"mati"	"Si"	"13:02:23"	121	30720	NA	0	"Correcte"	1
2017-02-11	"nit"	"Si"	"00:41:01"	100	26160	20	0	"Correcte"	1
2017-02-12	"mati"	"Si"	"12:48:10"	107	30447	10.3	0	"Correcte"	1
2017-02-12	"nit"	"Si"	"00:51:32"	110	28076	14.7	0	"Correcte"	1
2017-02-13	"mati"	"Si"	"12:56:27"	115	29818	11.3	0	"Correcte"	1
2017-02-13	"nit"	"Si"	"00:20:48"	80	20847	46.5	0	"Correcte"	1
2017-02-14	"mati"	"Si"	"12:25:50"	85	22604	35.2	0	"Correcte"	1
2017-02-14	"nit"	"Si"	"01:27:41"	147	28180	14.6	0	"Correcte"	1
2017-02-15	"mati"	"Si"	"12:39:04"	98	27181	17.2	0	"Correcte"	1
2017-02-15	"nit"	"Si"	"00:52:11"	111	29854	11.2	0	"Correcte"	1
2017-02-16	"mati"	"Si"	"12:43:04"	102	28204	14.5	0	"Correcte"	1
2017-02-16	"nit"	"Si"	"00:45:08"	104	29504	11.7	0	"Correcte"	1
2017-02-17	"mati"	"Si"	"12:47:09"	106	30314	10.3	0	"Correcte"	1
2017-02-17	"nit"	"Si"	"00:42:03"	101	28503	13.6	0	"Correcte"	1
2017-02-18	"mati"	"Si"	"12:59:20"	118	31212	NA	0	"Correcte"	1
2017-02-18	"nit"	"Si"	"00:36:58"	96	22300	35.9	0	"Correcte"	1
2017-02-19	"mati"	"Si"	"12:40:02"	99	29283	11.6	0	"Correcte"	1
2017-02-19	"nit"	"Si"	"00:50:11"	109	28275	13.4	0	"Correcte"	1
2017-02-20	"mati"	"Si"	"13:46:52"	115	31245	NA	1	"B3"	2
2017-02-20	"nit"	"Si"	"00:46:05"	105	28353	13.5	0	"Correcte"	1
2017-02-21	"mati"	"Si"	"12:39:04"	98	27221	16.4	0	"Correcte"	1
2017-02-21	"nit"	"Si"	"00:43:04"	102	28141	14.3	0	"Correcte"	1
2017-02-22	"mati"	"Si"	"12:44:05"	103	28890	12.7	0	"Correcte"	1
2017-02-22	"nit"	"Si"	"00:57:16"	116	29815	11	0	"Correcte"	1
2017-02-23	"mati"	"Si"	"12:48:09"	107	29923	10.9	0	"Correcte"	1
2017-02-23	"nit"	"Si"	"00:22:48"	82	21254	43.4	0	"Correcte"	1
2017-02-24	"mati"	"Si"	"12:28:55"	88	19241	60.6	0	"Correcte"	1
2017-02-24	"nit"	"Si"	"00:36:01"	95	28053	14.7	0	"Correcte"	1
2017-02-25	"mati"	"Si"	"12:58:38"	117	29966	11.1	0	"Correcte"	1
2017-02-25	"nit"	"Si"	"00:53:13"	112	28923	12.9	0	"Correcte"	1
2017-02-26	"mati"	"Si"	"12:51:14"	110	30280	10.4	0	"Correcte"	1
2017-02-26	"nit"	"Si"	"00:59:21"	118	30018	10.7	0	"Correcte"	1
2017-02-27	"mati"	"Si"	"12:56:15"	115	29501	11.6	0	"Correcte"	1
2017-02-27	"nit"	"Si"	"00:52:15"	111	29658	11.2	0	"Correcte"	1
2017-02-28	"mati"	"Si"	"12:46:10"	105	30543	NA	0	"Correcte"	1
2017-02-28	"nit"	"Si"	"00:42:06"	101	25972	20.1	0	"Correcte"	1
2017-03-01	"mati"	"Si"	"13:06:22"	125	30813	NA	0	"Correcte"	1
2017-03-01	"nit"	"Si"	"00:50:11"	109	28018	14.6	0	"Correcte"	1
2017-03-02	"mati"	"Si"	"12:49:08"	108	28333	13.9	0	"Correcte"	1
2017-03-02	"nit"	"Si"	"01:03:22"	122	30102	10.5	0	"Correcte"	1
2017-03-03	"mati"	"Si"	"13:05:23"	124	31335	NA	0	"Correcte"	1
2017-03-03	"nit"	"Si"	"01:00:16"	69	19564	56.8	1	"B6"	2
2017-03-04	"mati"	"Si"	"12:22:53"	82	23453	30.4	0	"Correcte"	1
2017-03-04	"nit"	"Si"	"00:38:00"	97	27227	16.6	0	"Correcte"	1
2017-03-05	"mati"	"Si"	"12:41:26"	100	28905	12.7	0	"Correcte"	1
2017-03-05	"nit"	"Si"	"00:55:13"	114	29183	12.3	0	"Correcte"	1
2017-03-06	"mati"	"Si"	"12:59:21"	118	29122	12.5	0	"Correcte"	1
2017-03-06	"nit"	"Si"	"00:42:03"	101	29119	12.5	0	"Correcte"	1
2017-03-07	"mati"	"Si"	"12:49:10"	108	28414	14	0	"Correcte"	1
2017-03-07	"nit"	"Si"	"00:31:55"	91	25153	23.4	0	"Correcte"	1
2017-03-08	"mati"	"Si"	"12:56:14"	115	29145	12.4	0	"Correcte"	1
2017-03-08	"nit"	"Si"	"01:04:22"	123	29429	11.9	0	"Correcte"	1
2017-03-09	"mati"	"Si"	"12:48:08"	107	30702	NA	0	"Correcte"	1
2017-03-09	"nit"	"Si"	"01:25:40"	144	32224	NA	0	"Correcte"	1
2017-03-10	"mati"	"Si"	"12:49:09"	108	29775	11.3	0	"Correcte"	1
2017-03-10	"nit"	"Si"	"00:39:01"	98	26925	17.7	0	"Correcte"	1
2017-03-11	"mati"	"Si"	"12:22:49"	82	21089	45.4	0	"Correcte"	1
2017-03-11	"nit"	"Si"	"00:44:07"	103	27900	15.2	0	"Correcte"	1
2017-03-12	"mati"	"Si"	"12:41:07"	100	29402	12.1	0	"Correcte"	1
2017-03-12	"nit"	"Si"	"00:17:45"	77	21192	44.3	0	"Correcte"	1
2017-03-13	"mati"	"Si"	"12:47:26"	106	30510	10.2	0	"Correcte"	1
2017-03-13	"nit"	"Si"	"00:51:13"	110	30517	10.2	0	"Correcte"	1
2017-03-14	"mati"	"Si"	"12:23:49"	83	23841	28.9	0	"Correcte"	1
2017-03-14	"nit"	"Si"	"00:46:06"	105	28904	13.1	0	"Correcte"	1
2017-03-15	"mati"	"Si"	"12:51:13"	110	27679	15.8	0	"Correcte"	1
2017-03-15	"nit"	"Si"	"00:41:04"	100	30101	10.9	0	"Correcte"	1
2017-03-16	"mati"	"Si"	"12:33:56"	93	27255	16.9	0	"Correcte"	1
2017-03-16	"nit"	"Si"	"00:46:10"	105	27288	16.7	0	"Correcte"	1
2017-03-17	"mati"	"Si"	"12:25:49"	85	25290	22.8	0	"Correcte"	1
2017-03-17	"nit"	"Si"	"00:22:49"	82	22167	37.5	0	"Correcte"	1
2017-03-18	"mati"	"Si"	"12:55:16"	114	29671	11.5	0	"Correcte"	1
2017-03-18	"nit"	"Si"	"00:34:57"	94	26750	18.2	0	"Correcte"	1
2017-03-19	"mati"	"Si"	"12:57:15"	116	31281	NA	0	"Correcte"	1
2017-03-19	"nit"	"Si"	"00:26:52"	86	24606	25.6	0	"Correcte"	1
2017-03-20	"mati"	"Si"	"12:36:59"	96	29333	12.2	0	"Correcte"	1
2017-03-20	"nit"	"Si"	"00:25:50"	85	25786	21.3	0	"Correcte"	1
2017-03-21	"mati"	"Si"	"12:18:44"	78	22755	34.5	0	"Correcte"	1
2017-03-21	"nit"	"Si"	"00:41:02"	100	26662	18.6	0	"Correcte"	1
2017-03-22	"mati"	"Si"	"12:19:46"	79	23230	32	0	"Correcte"	1
2017-03-22	"nit"	"Si"	"00:52:11"	111	27491	16.4	0	"Correcte"	1
2017-03-23	"mati"	"Si"	"12:23:53"	83	23517	30.6	0	"Correcte"	1
